timestamp,type,event
1390228268028,eye,Description
1390228270478,log,EntityRenamed
1390228270545,eye,Class hierarchy
1390228271158,log,EntitySelected
1390228271395,eye,Class hierarchy
1390228278803,log,EntityRenamed
1390228278890,log,DescriptionSelected
1390228280155,log,EntitySelected
1390228282364,eye,Description
1390228283780,eye,Property hierarchy
1390228284263,eye,Class hierarchy
1390228284359,log,EntityRenamed
1390228284447,eye,Class hierarchy
1390228287097,eye,Property hierarchy
1390228290613,log,M_entity_selected
1390228290980,eye,Class hierarchy
1390228293103,log,HExpanded
1390228294780,eye,Class hierarchy
1390228295963,eye,Property hierarchy
1390228296464,eye,Class hierarchy
1390228298597,eye,Property hierarchy
1390228299214,log,EntitySelected
1390228299414,eye,Class hierarchy
1390228300464,eye,Property hierarchy
1390228303614,eye,Class hierarchy
1390228308758,log,M_entity_selected
1390228309931,eye,Class hierarchy
1390228310342,log,EntitySelected
1390228311114,eye,Class hierarchy
1390228312464,eye,Property hierarchy
1390228312747,eye,Class hierarchy
1390228315753,log,ReasonerInvoked
1390228317318,log,M_hierarchy
1390228317347,eye,Class hierarchy
1390228319853,log,M_hierarchy
1390228320147,eye,Property hierarchy
1390228320269,log,HExpanded
1390228320380,eye,Property hierarchy
1390228321464,eye,Class hierarchy
1390228321677,log,HExpanded
1390228321797,eye,Class hierarchy
1390228322515,log,EntitySelected
1390228323464,eye,Class hierarchy
1390228323747,eye,Property hierarchy
1390228325531,eye,Description
1390228326150,log,EntitySelected
1390228328664,eye,Description
1390228330981,eye,Class hierarchy
1390228338774,log,M_entity_selected
1390228340020,eye,Class hierarchy
1390228341470,eye,Property hierarchy
1390228346044,log,M_hierarchy
1390228346157,eye,Popup
1390228346685,log,HExpanded
1390228346790,eye,Property hierarchy
1390228351264,eye,Popup
1390228353326,eye,Property hierarchy
1390228353576,eye,Popup
1390228354205,log,HExpanded
1390228354293,eye,Description
1390228354543,eye,Popup
1390228354957,log,HExpanded
1390228355243,eye,Property hierarchy
1390228357859,eye,Description
1390228358909,eye,Property hierarchy
1390228359276,eye,Description
1390228359510,eye,Property hierarchy
1390228366211,eye,Description
1390228367295,eye,Property hierarchy
